date,open,high,low,close,volume,dividends,stock splits,ticker,company_name,sector,return_1d,return_5d,return_20d,log_return,sma_20,sma_50,sma_200,ema_12,rsi_14,macd,macd_signal,atr_14,volatility_20d,volume_sma_20,volume_ratio,high_52w,low_52w,bb_middle,bb_upper,bb_lower
2011-02-23 00:00:00-05:00,15.15898685806186,15.267525554974037,15.001765662538144,15.183574676513672,115468416,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,,,,,,,,15.183574676513672,,0.0,0.0,,,,,,,,,
2011-02-24 00:00:00-05:00,15.185313489020315,15.227537863843345,14.935946421246808,15.121481895446777,108359532,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,-0.004089470522573357,,,-0.0040978552744218326,,,,15.174021940964918,,-0.004953270284540068,-0.0009906540569080136,,,,,,,,,
2011-02-25 00:00:00-05:00,15.196987007781948,15.268020687931347,15.138370757374977,15.151782035827637,77218704,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,0.0020037811499138414,,,0.0020017762582614598,,,,15.170600417097644,,-0.006360484861309246,-0.00206462021778826,,,,,,,,,
2011-02-28 00:00:00-05:00,15.15079026363648,15.31198496427809,15.101362850761088,15.235237121582031,91168740,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,0.005507938640950449,,,0.005492825416658165,,,,15.180544525479858,,-0.0007331334882110241,-0.001798322871872813,,,,,,,,,
2011-03-01 00:00:00-05:00,15.344024457407848,15.379790708154154,14.885029129863863,14.921292304992676,132795072,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,-0.020606493622907007,,,-0.0208217699410327,,,,15.14065956848183,,-0.02135991611769228,-0.005710641521036707,,,,,,,,,
2011-03-02 00:00:00-05:00,14.897448366958942,15.051440026330669,14.7829484711894,14.922038078308105,80986932,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,4.998047757442947e-05,-0.017224968676850416,,4.997922859197651e-05,,,,15.107025493070488,,-0.03721759106300304,-0.012012031429429974,,,,,,,,,
2011-03-03 00:00:00-05:00,15.060878527358273,15.187797744651947,15.02660210394224,15.139861106872559,77734188,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,0.01459740468569759,0.0012154371874966152,,0.01449188817921091,,,,15.112077125963115,,-0.03184136726215847,-0.015977898595975672,,,,,,,,,
2011-03-04 00:00:00-05:00,15.109309981816882,15.125455764334884,14.907382636333205,14.917815208435059,120319560,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,-0.014666310137858907,-0.015441538615018624,,-0.014774923746487987,,,,15.082190677112644,,-0.04497942464668725,-0.021778203806117988,,,,,,,,,
2011-03-07 00:00:00-05:00,14.916077249797752,14.994065983660013,14.579530709342631,14.695272445678711,138369492,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,-0.014917919256066003,-0.035441829463777386,,-0.015030310577356936,,,,15.022664795353577,,-0.07251288743681883,-0.03192514053225816,,,,,,,,,
2011-03-08 00:00:00-05:00,14.726816175108505,14.852244623539763,14.659010132318858,14.711417198181152,91304604,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,0.0010986358069999813,-0.014065477876959664,,0.0010980327483359168,,,,14.974780549634742,,-0.09197043059200638,-0.043934198544207805,,,,,,,,,
2011-03-09 00:00:00-05:00,14.678880232858198,14.766059699684622,14.548483489273426,14.698004722595215,85953960,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,-0.0009117052018343674,-0.015013589600643362,,-0.0009121210577998041,,,,14.932199653167123,,-0.1072367894572892,-0.05659471672682409,,,,,,,,,
2011-03-10 00:00:00-05:00,14.540784401892802,14.570091581936483,14.392008082620583,14.41312026977539,124998876,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,-0.01938252560103426,-0.04800181665915504,,-0.019572829814698506,,,,14.852341286491471,,-0.14070136555153212,-0.0734160464917657,,,,,,,,,
2011-03-11 00:00:00-05:00,14.36145864957938,14.405669776514566,14.240004647913416,14.323954582214355,121158720,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,-0.006186424999728768,-0.03980882038845157,,-0.006205640216858159,,,,14.771051024294993,,-0.17242954850144443,-0.09321874689370145,,,,,,,,,
2011-03-14 00:00:00-04:00,14.226840064904227,14.3631970625402,14.108117730521707,14.157047271728516,112531356,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,-0.011652320560488483,-0.036625736333895986,,-0.011720740870637703,,,,14.676588908515535,20.21908117823088,-0.20863734568327708,-0.11630246665161659,0.2668243629395241,,,,,,,,
2011-03-15 00:00:00-04:00,13.84682955204887,14.182134280953193,13.797154146381228,14.146368026733398,160063776,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,-0.0007543412683549411,-0.038408887725488006,,-0.0007546259268916363,,,,14.595016465164438,20.094567588108546,-0.23547954996286258,-0.14013788331386579,0.2753400945206721,,,,,,,,
2011-03-16 00:00:00-04:00,14.107868298156385,14.152079422459591,13.692340142453428,13.836892127990723,151788060,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,-0.02187670348727233,-0.05858704027225581,,-0.02211954683956735,,,,14.478381951753097,17.585868007327036,-0.2785137754381619,-0.167813061738725,0.28735065433564533,,,,,,,,
2011-03-17 00:00:00-04:00,14.020194098690713,14.132458315117043,13.922335011049297,13.94270133972168,115856028,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,0.00764689142274344,-0.03263824357590284,,0.007617802149421456,,,,14.395969549902109,20.611101091861272,-0.3006154819210334,-0.1943735457751867,0.29799546823862755,,,,,,,,
2011-03-18 00:00:00-04:00,14.024166610141583,14.107372574175482,13.902464624593781,13.935249328613281,131812056,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,-0.0005344739822524813,-0.02713672759642216,,-0.0005346168643847901,,,,14.325089515857673,17.189148803426036,-0.3151002786906645,-0.21851889235828226,0.2975873136718204,,,,,,,,
2011-03-21 00:00:00-04:00,14.162759571407062,14.400702111676743,14.13295546653244,14.318737983703613,120715164,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,0.02751932498996723,0.011421217212292056,,0.02714747498751244,,,,14.32411235706474,35.30768966033635,-0.29226619223584116,-0.23326835233379406,0.2954938282984755,,,,,,,,
2011-03-22 00:00:00-04:00,14.337862814672139,14.386544368228169,14.219637401565201,14.339104652404785,75400524,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,0.0014223787546325806,0.013624460024449947,,0.0014213681321835268,14.605547618865966,,,14.326418864040132,35.92082957121008,-0.26942087808298254,-0.24049885748363176,0.28823778626431107,,111700188.0,0.6750259363932315,,,14.605547618865966,15.530855387528543,13.680239850203389
2011-03-23 00:00:00-04:00,14.286202007986526,14.466521205822573,14.20697048676967,14.459319114685059,72575352,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,0.008383679817840717,0.04498314946282078,-0.04769993741651035,0.008348731966072833,14.569334840774536,,,14.346865056447044,32.75003505107787,-0.23886204660658628,-0.24017149530822268,0.28779429002924406,0.012425889678873975,109555534.8,0.6624526285457921,,,14.569334840774536,15.455243699953972,13.6834259815951
2011-03-24 00:00:00-04:00,14.540535264712796,14.614053569036395,14.375863046757775,14.576798439025879,83864052,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,0.008124817179081978,0.045478783763208463,-0.036020507790635814,0.008091988549849983,14.542100667953491,,,14.382239422997634,40.87225413577133,-0.20282629753542203,-0.23270245575366255,0.2882022937249059,0.01263519401275015,108330760.8,0.7741480940471711,,,14.542100667953491,15.389178522959883,13.6950228129471
2011-03-25 00:00:00-04:00,14.576552390903359,14.577296357775491,14.386793512372877,14.399212837219238,114221664,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,-0.012182757589018878,0.03329423806241483,-0.04966869222569903,-0.012257575661503891,14.50447220802307,,,14.384850717493265,41.88017197951688,-0.18644812279432266,-0.22345158916179458,0.2721999773738511,0.012809972358948244,110180908.8,1.0366738234782105,,,14.50447220802307,15.302984875556634,13.705959540489507
2011-03-28 00:00:00-04:00,14.457083346439713,14.529608758746575,14.274280462132955,14.290425300598145,88647264,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,-0.007555103035903343,-0.001977316935172113,-0.06201490750974126,-0.007583787393692914,14.457231616973877,,,14.370323730278631,39.012109922210946,-0.1801696626245537,-0.21479520385434642,0.27663524918761645,0.012714671089430996,110054835.0,0.8054826850633141,,,14.457231616973877,15.18210867106334,13.732354562884414
2011-03-29 00:00:00-04:00,14.306320707502303,14.45261336488498,14.232057482010335,14.448638916015625,64127808,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,0.011071302084400436,0.007638849584131524,-0.03167643789264152,0.01101046384662588,14.433598947525024,,,14.382372220392014,43.94892902484077,-0.16057639644542654,-0.20395144237256246,0.27684808293500573,0.012390541856593789,106621471.8,0.6014530367794079,,,14.433598947525024,15.124810467117205,13.742387427932842
2011-03-30 00:00:00-04:00,14.514456930254688,14.542275232128807,14.420075366693073,14.451371192932129,56835108,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,0.000189102719805323,-0.0005496746900659488,-0.031541729280276876,0.00018908484213977874,14.410065603256225,,,14.392987446936647,51.075456510629074,-0.14317765701891894,-0.19179668530183377,0.26371974189651304,0.012391517700812262,105413880.6,0.5391615191140208,,,14.410065603256225,15.062202202646848,13.757929003865602
2011-03-31 00:00:00-04:00,14.480181595376276,14.608341707098246,14.448885770869994,14.573570251464844,81094824,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,0.008455879853980885,-0.0002214606708419442,-0.03740396635149146,0.008420329169553667,14.38175106048584,,,14.420769416864063,56.890165796119895,-0.11816643875885724,-0.17707063599323847,0.2627440500655328,0.012042039177775564,105581912.4,0.7680749681135725,,,14.38175106048584,14.94336306581166,13.82013905516002
2011-04-01 00:00:00-04:00,14.62324543478363,14.782949367901901,14.62324543478363,14.698750495910645,104423472,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,0.008589538615852765,0.0208023634401151,-0.014684771829091114,0.008552858423326155,14.370797824859618,,,14.463535736717384,65.30525800713183,-0.08723824040833073,-0.15910415687625692,0.25947974895257314,0.011859284925885099,104787108.0,0.9965297639476796,,,14.370797824859618,14.895736440905818,13.845859208813419
2011-04-04 00:00:00-04:00,14.728555810977088,14.771772144510772,14.482665303850606,14.596421241760254,82097820,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,-0.006961765503731732,0.021412654607928294,-0.006726735028823816,-0.006986111653786037,14.365855264663697,,,14.483979660570133,62.08966511231836,-0.0701755954173997,-0.14131844458448548,0.2526316565303018,0.011483787608323805,101973524.4,0.8050895610704223,,,14.365855264663697,14.879674029374161,13.852036499953233
2011-04-05 00:00:00-04:00,14.432494748642128,14.442677439787374,14.049998302217888,14.13469409942627,241658100,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,-0.03163290060532009,-0.021728331534492384,-0.039202416122505634,-0.03214402868508457,14.337019109725953,,,14.430243420394154,57.39489318813892,-0.09284063881106341,-0.13162288342980108,0.25882334649717337,0.013442949212455257,109491199.2,2.20710067809724,,,14.337019109725953,14.833626153762419,13.840412065689486
2011-04-06 00:00:00-04:00,14.211441571619739,14.285455858275414,14.10762128610495,14.261116027832031,106625268,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,0.00894408662235513,-0.013165198136571798,-0.02972435395204054,0.008904325190191315,14.315174674987793,,,14.404223821538443,57.826618971490724,-0.09945519830579741,-0.12518934640500035,0.25041394542889794,0.013660411992710616,110524764.6,0.9647183451228089,,,14.315174674987793,14.782495193971075,13.84785415600451
2011-04-07 00:00:00-04:00,14.299614192118218,14.421566068000784,14.261364263862754,14.405670166015625,101158740,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,0.010136243047282001,-0.011520861570097574,-0.0005168973560422119,0.010085215861996052,14.314802169799805,,,14.404446336073393,60.83280041040922,-0.09197276867243076,-0.11854603085848643,0.24723838047083024,0.013204415287683445,109332757.8,0.9252372485202235,,,14.314802169799805,14.781805728808918,13.847798610790692
2011-04-08 00:00:00-04:00,14.527125055588538,14.527125055588538,14.357486409943109,14.359969139099121,75995928,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,-0.00317243324259342,-0.023048309916259613,0.0025142886818061427,-0.003177476077127763,14.316602897644042,,,14.397603690385044,51.12438857437702,-0.08870800949806146,-0.11257842658640145,0.22610879922668506,0.013146478034409333,107074618.2,0.7097473638248285,,,14.316602897644042,14.7840325941651,13.849173201122985
2011-04-11 00:00:00-04:00,14.31128619982331,14.358476976565749,14.231806697986809,14.340346336364746,74253672,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,-0.001366493377826683,-0.017543677395585155,0.012947549098199174,-0.0013674278813280846,14.325767850875854,,,14.388794866689613,50.03387491570297,-0.08670458404398396,-0.10740365807791796,0.223341333115924,0.012856064029858283,105160734.0,0.7060969353827447,,,14.325767850875854,14.787174350822669,13.86436135092904
2011-04-12 00:00:00-04:00,14.28148283365895,14.32892255143512,14.10886264910202,14.172447204589844,83340576,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,-0.011708164352288941,0.0026709531099866624,0.0018435246281705009,-0.011777244640180986,14.327071809768677,,,14.355510610981955,42.37218508989607,-0.0975405252224757,-0.10543103150682952,0.2213365451309113,0.013152198587635548,101324574.0,0.8225109932364483,,,14.327071809768677,14.786486705138609,13.867656914398745
2011-04-13 00:00:00-04:00,14.294148940310489,14.346059080421622,14.200760285895797,14.313273429870605,82693224,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,0.009936620207352309,0.003657315594150168,0.03442834543142892,0.009887576614213809,14.350890874862671,,,14.34901258311867,43.07890062306575,-0.09368464891288575,-0.10308175498804077,0.2167237846704226,0.01223682421287027,97869832.2,0.8449306813054901,,,14.350890874862671,14.748545058541676,13.953236691183665
2011-04-14 00:00:00-04:00,14.286201771749077,14.392008808743967,14.20945487385887,14.368661880493164,218033748,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,0.003869726299433829,-0.0025690082513319945,0.030550790007812578,0.0038622581688316413,14.372188901901245,,,14.352035551945516,49.14258949481432,-0.08517757997208442,-0.0995009199848495,0.21615600534774274,0.012170238780642492,102978718.2,2.117269973943024,,,14.372188901901245,14.720338001680277,14.024039802122212
2011-04-15 00:00:00-04:00,13.543564780634364,13.554989309267649,13.165291727970844,13.181187629699707,561186252,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,-0.08264334289928332,-0.08208802525834435,-0.05411181968343093,-0.0862589433017242,14.334485816955567,,,14.171905102369237,30.609560517602972,-0.17226910345814872,-0.11405455667950935,0.28387328076979274,0.02243775074481171,124447428.0,4.509424268696015,,,14.334485816955567,14.945761345641317,13.723210288269817
2011-04-18 00:00:00-04:00,13.074883124753367,13.105682024648699,12.890590435853262,13.085314750671387,201390408,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,-0.007273462886781212,-0.0875175226773155,-0.08614049886491426,-0.007300043485053992,14.272814655303955,,,14.004737355954184,25.6369039767322,-0.24618800134312835,-0.14048124561223316,0.2888762315534927,0.021305646390417095,128481190.2,1.5674699750718841,,,14.272814655303955,15.101127859714985,13.444501450892925
2011-04-19 00:00:00-04:00,13.162558659120036,13.185657597568055,12.937781302710432,12.953428268432617,107256636,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,-0.010078969039090335,-0.0860132988015252,-0.0966361859796998,-0.010130105741186187,14.203530836105347,,,13.842997496335482,24.41236007661759,-0.3118169654903724,-0.174748389587861,0.2978531193693419,0.02129917058875875,130073995.8,0.8245816955213426,,,14.203530836105347,15.219132213972697,13.187929458237997
2011-04-20 00:00:00-04:00,13.061967417184675,13.08481836583542,12.949951199884028,13.057744979858398,122277600,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,0.008053212575392044,-0.08771777163091321,-0.09693223613850566,0.008020958509185609,14.133452129364013,,,13.722189416877468,23.947736089411706,-0.35136063887672364,-0.21007083944563357,0.29609677863528044,0.02128849453432849,132559108.2,0.9224383119378892,,,14.133452129364013,15.261892724176144,13.005011534551882
2011-04-21 00:00:00-04:00,13.101458263932804,13.121079677512542,12.974787983414922,13.042098045349121,98705196,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,-0.0011982876471713366,-0.09232340813482298,-0.10528377682495538,-0.0011990061678676892,14.056717109680175,,,13.617559975103877,20.413405621351757,-0.37958622802771735,-0.24397391716205033,0.29159053418246345,0.021090347134841852,133301165.4,0.740467614846524,,,14.056717109680175,15.264174539033922,12.849259680326428
2011-04-25 00:00:00-04:00,13.045823712433734,13.08928898059644,12.965350353857197,13.04085636138916,65166768,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,-9.520584461508719e-05,-0.010646329621646133,-0.09433546758326838,-9.521037697918561e-05,13.988799285888671,,,13.52883634222469,21.178082501609737,-0.3974735763333914,-0.2746738489963186,0.2797928046166832,0.021056693362823616,130848420.6,0.4980325150367157,,,13.988799285888671,15.265941818291772,12.71165675348557
