date,open,high,low,close,volume,dividends,stock splits,ticker,company_name,sector,return_1d,return_5d,return_20d,log_return,sma_20,sma_50,sma_200,ema_12,rsi_14,macd,macd_signal,atr_14,volatility_20d,volume_sma_20,volume_ratio,high_52w,low_52w,bb_middle,bb_upper,bb_lower
2011-02-23 00:00:00-05:00,20.359395170065213,20.612640502855758,20.28265384964285,20.405439376831055,60234100,0.0,0.0,MSFT,Microsoft Corporation,Technology,,,,,,,,20.405439376831055,,0.0,0.0,,,,,,,,,
2011-02-24 00:00:00-05:00,20.44380732616068,20.766119669758655,20.336370366200956,20.54357147216797,64494200,0.0,0.0,MSFT,Microsoft Corporation,Technology,0.006769376183771492,,,0.006746566835658666,,,,20.42669046842135,,0.011019084528300027,0.0022038169056600057,,,,,,,,,
2011-02-25 00:00:00-05:00,20.651016478919388,20.681713601565654,20.336378290392005,20.37474822998047,53006300,0.0,0.0,MSFT,Microsoft Corporation,Technology,-0.008217813656024586,,,-0.008251766024100398,,,,20.41869935481506,,0.006059315656276709,0.0029749166557833467,,,,,,,,,
2011-02-28 00:00:00-05:00,20.48218554680202,20.612645383293216,20.344051430079663,20.397769927978516,51379900,0.0,0.0,MSFT,Microsoft Corporation,Technology,0.0011299132503719278,,,0.0011292753788430241,,,,20.415479442994055,,0.003940893552329072,0.003168112035092492,,,,,,,,,
2011-03-01 00:00:00-05:00,20.41311567698343,20.55124977468086,20.067780432739863,20.075454711914062,60055000,0.0,0.0,MSFT,Microsoft Corporation,Technology,-0.015801492869195966,,,-0.01592766738660161,,,,20.363167945904824,,-0.023475504460780172,-0.0021606112640820407,,,,,,,,,
2011-03-02 00:00:00-05:00,20.037081900987317,20.236608739692766,19.983363418204867,20.01405906677246,48658200,0.0,0.0,MSFT,Microsoft Corporation,Technology,-0.0030582443099117507,-0.019180195183788995,,-0.003062930295405786,,,,20.309458887576767,,-0.04958571955971536,-0.011645632923208705,,,,,,,,,
2011-03-03 00:00:00-05:00,20.15219961500232,20.259636615062618,20.090806834436528,20.106155395507812,68271500,0.0,0.0,MSFT,Microsoft Corporation,Technology,0.004601581739520855,-0.021292114530949924,,0.00459102682940318,,,,20.278181427258467,,-0.0621306456833004,-0.021742635475227045,,,,,,,,,
2011-03-04 00:00:00-05:00,20.12150254606052,20.136851107172383,19.79919008130809,19.914302825927734,70437200,0.0,0.0,MSFT,Microsoft Corporation,Technology,-0.009541981836216351,-0.022598826687596163,,-0.009587798230639787,,,,20.222200103976817,,-0.0865557284453935,-0.03470525406926034,,,,,,,,,
2011-03-07 00:00:00-05:00,20.052423332879318,20.15986173183467,19.607325576402765,19.73778533935547,64980400,0.0,0.0,MSFT,Microsoft Corporation,Technology,-0.008863854693544448,-0.032355722755642136,,-0.00890337234602162,,,,20.147674755573533,,-0.11878696625114316,-0.0515215965056369,,,,,,,,,
2011-03-08 00:00:00-05:00,19.776170852360753,19.96802349594892,19.684080939401852,19.883607864379883,50549800,0.0,0.0,MSFT,Microsoft Corporation,Technology,0.007387988192051997,-0.009556289024941766,,0.007360830684822644,,,,20.10704908000528,,-0.13105309682348576,-0.06742789656920668,,,,,,,,,
